合约名称,时间,最新成交价,开仓价格,平仓价格
SPY250613P00599000,2025-06-13 09:58:44,2.28,,
SPY250613P00600000,2025-06-13 09:58:44,2.93,,
SPY250613P00601000,2025-06-13 09:58:44,3.59,,
SPY250613P00599000,2025-06-13 09:58:48,2.34,,
SPY250613P00600000,2025-06-13 09:58:48,2.9,,
SPY250613P00601000,2025-06-13 09:58:48,3.51,,
SPY250613P00599000,2025-06-13 09:58:52,2.24,,
SPY250613P00600000,2025-06-13 09:58:52,2.77,,
SPY250613P00601000,2025-06-13 09:58:52,3.45,,
SPY250613P00599000,2025-06-13 09:58:57,2.17,,
SPY250613P00600000,2025-06-13 09:58:57,2.77,,
SPY250613P00601000,2025-06-13 09:58:57,3.44,,
SPY250613P00599000,2025-06-13 09:59:01,2.21,,
SPY250613P00600000,2025-06-13 09:59:01,2.7,,
SPY250613P00601000,2025-06-13 09:59:01,3.44,,
SPY250613P00599000,2025-06-13 09:59:05,2.21,,
SPY250613P00600000,2025-06-13 09:59:05,2.86,,
SPY250613P00601000,2025-06-13 09:59:05,3.51,,
SPY250613P00599000,2025-06-13 09:59:09,2.22,,
SPY250613P00600000,2025-06-13 09:59:09,2.8,,
SPY250613P00601000,2025-06-13 09:59:09,3.45,,
SPY250613P00599000,2025-06-13 09:59:13,2.22,,
SPY250613P00600000,2025-06-13 09:59:13,2.82,,
SPY250613P00601000,2025-06-13 09:59:13,3.45,,
SPY250613P00599000,2025-06-13 09:59:18,2.25,,
SPY250613P00600000,2025-06-13 09:59:18,2.77,,
SPY250613P00601000,2025-06-13 09:59:18,3.56,,
SPY250613P00599000,2025-06-13 09:59:22,2.26,,
SPY250613P00600000,2025-06-13 09:59:22,2.83,,
SPY250613P00601000,2025-06-13 09:59:22,3.44,,
SPY250613P00599000,2025-06-13 09:59:26,2.26,,
SPY250613P00600000,2025-06-13 09:59:26,2.8,,
SPY250613P00601000,2025-06-13 09:59:26,3.5,,
SPY250613P00599000,2025-06-13 09:59:30,2.26,,
SPY250613P00600000,2025-06-13 09:59:30,2.89,,
SPY250613P00601000,2025-06-13 09:59:30,3.579,,
SPY250613P00599000,2025-06-13 09:59:34,2.32,,
SPY250613P00600000,2025-06-13 09:59:34,2.84,,
SPY250613P00601000,2025-06-13 09:59:34,3.52,,
SPY250613P00599000,2025-06-13 09:59:38,2.29,,
SPY250613P00600000,2025-06-13 09:59:38,2.76,,
SPY250613P00601000,2025-06-13 09:59:38,3.55,,
SPY250613P00599000,2025-06-13 09:59:42,2.24,,
SPY250613P00600000,2025-06-13 09:59:42,2.84,,
SPY250613P00601000,2025-06-13 09:59:42,3.52,,
SPY250613P00599000,2025-06-13 09:59:46,2.32,,
SPY250613P00600000,2025-06-13 09:59:46,2.91,,
SPY250613P00601000,2025-06-13 09:59:46,3.52,,
SPY250613P00599000,2025-06-13 09:59:50,2.22,,
SPY250613P00600000,2025-06-13 09:59:50,2.81,,
SPY250613P00601000,2025-06-13 09:59:50,3.52,,
SPY250613P00599000,2025-06-13 09:59:54,2.22,,
SPY250613P00600000,2025-06-13 09:59:54,2.83,,
SPY250613P00601000,2025-06-13 09:59:54,3.52,,
SPY250613P00599000,2025-06-13 09:59:58,2.22,,
SPY250613P00600000,2025-06-13 09:59:58,2.75,,
SPY250613P00601000,2025-06-13 09:59:58,3.44,,
SPY250613P00599000,2025-06-13 10:00:02,1.61,,
SPY250613P00600000,2025-06-13 10:00:02,2.02,,
SPY250613P00601000,2025-06-13 10:00:02,2.56,,
SPY250613P00599000,2025-06-13 10:00:06,1.58,,
SPY250613P00600000,2025-06-13 10:00:06,2.03,,
SPY250613P00601000,2025-06-13 10:00:06,2.57,,
SPY250613P00599000,2025-06-13 10:00:10,1.65,,
SPY250613P00600000,2025-06-13 10:00:10,2.15,,
SPY250613P00601000,2025-06-13 10:00:10,2.75,,
SPY250613P00599000,2025-06-13 10:00:14,1.8,,
SPY250613P00600000,2025-06-13 10:00:14,2.15,,
SPY250613P00601000,2025-06-13 10:00:14,2.85,,
SPY250613P00599000,2025-06-13 10:00:18,1.689,,
SPY250613P00600000,2025-06-13 10:00:18,2.22,,
SPY250613P00601000,2025-06-13 10:00:18,2.87,,
SPY250613P00599000,2025-06-13 10:00:22,1.77,,
SPY250613P00600000,2025-06-13 10:00:22,2.21,,
SPY250613P00601000,2025-06-13 10:00:22,2.81,,
SPY250613P00599000,2025-06-13 10:00:26,1.839,,
SPY250613P00600000,2025-06-13 10:00:26,2.4,,
SPY250613P00601000,2025-06-13 10:00:26,2.99,,
SPY250613P00599000,2025-06-13 10:00:30,1.839,,
SPY250613P00600000,2025-06-13 10:00:30,2.39,,
SPY250613P00601000,2025-06-13 10:00:30,3.01,,
SPY250613P00599000,2025-06-13 10:00:34,1.82,,
SPY250613P00600000,2025-06-13 10:00:34,2.34,,
SPY250613P00601000,2025-06-13 10:00:34,3.03,,
SPY250613P00599000,2025-06-13 10:00:38,1.87,,
SPY250613P00600000,2025-06-13 10:00:38,2.46,,
SPY250613P00601000,2025-06-13 10:00:38,3.05,,
SPY250613P00599000,2025-06-13 10:00:42,1.96,,
SPY250613P00600000,2025-06-13 10:00:42,2.45,,
SPY250613P00601000,2025-06-13 10:00:42,3.11,,
SPY250613P00599000,2025-06-13 10:00:46,1.92,,
SPY250613P00600000,2025-06-13 10:00:46,2.5,,
SPY250613P00601000,2025-06-13 10:00:46,3.12,,
SPY250613P00599000,2025-06-13 10:00:50,2.01,,
SPY250613P00600000,2025-06-13 10:00:50,2.45,,
SPY250613P00601000,2025-06-13 10:00:50,3.15,,
SPY250613P00599000,2025-06-13 10:00:54,1.96,,
SPY250613P00600000,2025-06-13 10:00:54,2.55,,
SPY250613P00601000,2025-06-13 10:00:54,3.19,,
SPY250613P00599000,2025-06-13 10:00:59,1.93,,
SPY250613P00600000,2025-06-13 10:00:59,2.45,,
SPY250613P00601000,2025-06-13 10:00:59,3.12,,
SPY250613P00599000,2025-06-13 10:01:03,1.91,,
SPY250613P00600000,2025-06-13 10:01:03,2.44,,
SPY250613P00601000,2025-06-13 10:01:03,3.11,,
SPY250613P00599000,2025-06-13 10:01:07,1.95,,
SPY250613P00600000,2025-06-13 10:01:07,2.45,,
SPY250613P00601000,2025-06-13 10:01:07,3.08,,
SPY250613P00599000,2025-06-13 10:01:11,2.03,,
SPY250613P00600000,2025-06-13 10:01:11,2.57,,
SPY250613P00601000,2025-06-13 10:01:11,3.229,,
SPY250613P00599000,2025-06-13 10:01:15,2.03,,
SPY250613P00600000,2025-06-13 10:01:15,2.6,,
SPY250613P00601000,2025-06-13 10:01:15,3.31,,
SPY250613P00599000,2025-06-13 10:01:19,2.09,,
SPY250613P00600000,2025-06-13 10:01:19,2.6,,
SPY250613P00601000,2025-06-13 10:01:19,3.3,,
SPY250613P00599000,2025-06-13 10:01:23,2.07,,
SPY250613P00600000,2025-06-13 10:01:23,2.57,,
SPY250613P00601000,2025-06-13 10:01:23,3.3,,
SPY250613P00599000,2025-06-13 10:01:28,1.939,,
SPY250613P00600000,2025-06-13 10:01:28,2.48,,
SPY250613P00601000,2025-06-13 10:01:28,3.21,,
SPY250613P00599000,2025-06-13 10:01:32,1.97,,
SPY250613P00600000,2025-06-13 10:01:32,2.51,,
SPY250613P00601000,2025-06-13 10:01:32,3.15,,
SPY250613P00599000,2025-06-13 10:01:36,1.96,,
SPY250613P00600000,2025-06-13 10:01:36,2.41,,
SPY250613P00601000,2025-06-13 10:01:36,3.15,,
SPY250613P00599000,2025-06-13 10:01:40,1.95,,
SPY250613P00600000,2025-06-13 10:01:40,2.52,,
SPY250613P00601000,2025-06-13 10:01:40,3.07,,
SPY250613P00599000,2025-06-13 10:01:44,2.02,,
SPY250613P00600000,2025-06-13 10:01:44,2.58,,
SPY250613P00601000,2025-06-13 10:01:44,3.11,,
SPY250613P00599000,2025-06-13 10:01:48,2.02,,
SPY250613P00600000,2025-06-13 10:01:48,2.61,,
SPY250613P00601000,2025-06-13 10:01:48,3.24,,
SPY250613P00599000,2025-06-13 10:01:52,2.03,,
SPY250613P00600000,2025-06-13 10:01:52,2.57,,
SPY250613P00601000,2025-06-13 10:01:52,3.16,,
SPY250613P00599000,2025-06-13 10:01:56,1.95,,
SPY250613P00600000,2025-06-13 10:01:56,2.49,,
SPY250613P00601000,2025-06-13 10:01:56,3.24,,
SPY250613P00599000,2025-06-13 10:02:00,1.97,,
SPY250613P00600000,2025-06-13 10:02:00,2.46,,
SPY250613P00601000,2025-06-13 10:02:00,3.13,,
SPY250613P00599000,2025-06-13 10:02:04,1.92,,
SPY250613P00600000,2025-06-13 10:02:04,2.46,,
SPY250613P00601000,2025-06-13 10:02:04,3.13,,
SPY250613P00599000,2025-06-13 10:02:08,2.06,,
SPY250613P00600000,2025-06-13 10:02:08,2.65,,
SPY250613P00601000,2025-06-13 10:02:08,3.34,,
SPY250613P00599000,2025-06-13 10:02:12,2.1,,
SPY250613P00600000,2025-06-13 10:02:12,2.61,,
SPY250613P00601000,2025-06-13 10:02:12,3.3,,
SPY250613P00599000,2025-06-13 10:02:16,2.13,,
SPY250613P00600000,2025-06-13 10:02:16,2.66,,
SPY250613P00601000,2025-06-13 10:02:16,3.31,,
SPY250613P00599000,2025-06-13 10:02:20,2.15,,
SPY250613P00600000,2025-06-13 10:02:20,2.8,,
SPY250613P00601000,2025-06-13 10:02:20,3.31,,
SPY250613P00599000,2025-06-13 10:02:24,2.24,,
SPY250613P00600000,2025-06-13 10:02:24,2.74,,
SPY250613P00601000,2025-06-13 10:02:24,3.41,,
SPY250613P00599000,2025-06-13 10:02:28,2.23,,
SPY250613P00600000,2025-06-13 10:02:28,2.79,,
SPY250613P00601000,2025-06-13 10:02:28,3.56,,
SPY250613P00599000,2025-06-13 10:02:33,2.17,,
SPY250613P00600000,2025-06-13 10:02:33,2.6,,
SPY250613P00601000,2025-06-13 10:02:33,3.45,,
SPY250613P00599000,2025-06-13 10:02:37,2.13,,
SPY250613P00600000,2025-06-13 10:02:37,2.63,,
SPY250613P00601000,2025-06-13 10:02:37,3.379,,
SPY250613P00599000,2025-06-13 10:02:41,2.05,,
SPY250613P00600000,2025-06-13 10:02:41,2.71,,
SPY250613P00601000,2025-06-13 10:02:41,3.329,,
SPY250613P00599000,2025-06-13 10:02:45,2.07,,
SPY250613P00600000,2025-06-13 10:02:45,2.71,,
SPY250613P00601000,2025-06-13 10:02:45,3.379,,
SPY250613P00599000,2025-06-13 10:02:49,2.09,,
SPY250613P00600000,2025-06-13 10:02:49,2.65,,
SPY250613P00601000,2025-06-13 10:02:49,3.379,,
SPY250613P00599000,2025-06-13 10:02:53,2.039,,
SPY250613P00600000,2025-06-13 10:02:53,2.63,,
SPY250613P00601000,2025-06-13 10:02:53,3.379,,
SPY250613P00599000,2025-06-13 10:02:57,2.07,,
SPY250613P00600000,2025-06-13 10:02:57,2.56,,
SPY250613P00601000,2025-06-13 10:02:57,3.25,,
SPY250613P00599000,2025-06-13 10:03:01,2.02,,
SPY250613P00600000,2025-06-13 10:03:01,2.57,,
SPY250613P00601000,2025-06-13 10:03:01,3.22,,
SPY250613P00599000,2025-06-13 10:03:05,1.98,,
SPY250613P00600000,2025-06-13 10:03:05,2.49,,
SPY250613P00601000,2025-06-13 10:03:05,3.03,,
SPY250613P00599000,2025-06-13 10:03:09,1.97,,
SPY250613P00600000,2025-06-13 10:03:09,2.51,,
SPY250613P00601000,2025-06-13 10:03:09,3.04,,
SPY250613P00599000,2025-06-13 10:03:13,1.92,,
SPY250613P00600000,2025-06-13 10:03:13,2.45,,
SPY250613P00601000,2025-06-13 10:03:13,3.1,,
SPY250613P00599000,2025-06-13 10:03:17,1.939,,
SPY250613P00600000,2025-06-13 10:03:17,2.42,,
SPY250613P00601000,2025-06-13 10:03:17,3.11,,
SPY250613P00599000,2025-06-13 10:03:21,1.91,,
SPY250613P00600000,2025-06-13 10:03:21,2.43,,
SPY250613P00601000,2025-06-13 10:03:21,3.02,,
SPY250613P00599000,2025-06-13 10:03:25,1.87,,
SPY250613P00600000,2025-06-13 10:03:25,2.36,,
SPY250613P00601000,2025-06-13 10:03:25,2.97,,
SPY250613P00599000,2025-06-13 10:03:30,1.839,,
SPY250613P00600000,2025-06-13 10:03:30,2.48,,
SPY250613P00601000,2025-06-13 10:03:30,3.12,,
SPY250613P00599000,2025-06-13 10:03:34,1.83,,
SPY250613P00600000,2025-06-13 10:03:34,2.36,,
SPY250613P00601000,2025-06-13 10:03:34,3.01,,
SPY250613P00599000,2025-06-13 10:03:38,1.81,,
SPY250613P00600000,2025-06-13 10:03:38,2.34,,
SPY250613P00601000,2025-06-13 10:03:38,2.94,,
SPY250613P00599000,2025-06-13 10:03:42,1.739,,
SPY250613P00600000,2025-06-13 10:03:42,2.31,,
SPY250613P00601000,2025-06-13 10:03:42,2.86,,
SPY250613P00599000,2025-06-13 10:03:46,1.72,,
SPY250613P00600000,2025-06-13 10:03:46,2.25,,
SPY250613P00601000,2025-06-13 10:03:46,2.93,,
SPY250613P00599000,2025-06-13 10:03:50,1.77,,
SPY250613P00600000,2025-06-13 10:03:50,2.25,,
SPY250613P00601000,2025-06-13 10:03:50,2.95,,
SPY250613P00599000,2025-06-13 10:03:54,1.83,,
SPY250613P00600000,2025-06-13 10:03:54,2.31,,
SPY250613P00601000,2025-06-13 10:03:54,2.95,,
SPY250613P00599000,2025-06-13 10:03:58,1.83,,
SPY250613P00600000,2025-06-13 10:03:58,2.37,,
SPY250613P00601000,2025-06-13 10:03:58,2.95,,
SPY250613P00599000,2025-06-13 10:04:02,1.88,,
SPY250613P00600000,2025-06-13 10:04:02,2.38,,
SPY250613P00601000,2025-06-13 10:04:02,2.96,,
SPY250613P00599000,2025-06-13 10:04:06,1.8,,
SPY250613P00600000,2025-06-13 10:04:06,2.35,,
SPY250613P00601000,2025-06-13 10:04:06,2.92,,
SPY250613P00599000,2025-06-13 10:04:10,1.82,,
SPY250613P00600000,2025-06-13 10:04:10,2.32,,
SPY250613P00601000,2025-06-13 10:04:10,3.02,,
SPY250613P00599000,2025-06-13 10:04:14,1.88,,
SPY250613P00600000,2025-06-13 10:04:14,2.45,,
SPY250613P00601000,2025-06-13 10:04:14,3.12,,
SPY250613P00599000,2025-06-13 10:04:18,2.02,,
SPY250613P00600000,2025-06-13 10:04:18,2.56,,
SPY250613P00601000,2025-06-13 10:04:18,3.24,,
SPY250613P00599000,2025-06-13 10:04:22,1.97,,
SPY250613P00600000,2025-06-13 10:04:22,2.55,,
SPY250613P00601000,2025-06-13 10:04:22,3.26,,
SPY250613P00599000,2025-06-13 10:04:27,2.0,,
SPY250613P00600000,2025-06-13 10:04:27,2.55,,
SPY250613P00601000,2025-06-13 10:04:27,3.22,,
SPY250613P00599000,2025-06-13 10:04:31,2.01,,
SPY250613P00600000,2025-06-13 10:04:31,2.54,,
SPY250613P00601000,2025-06-13 10:04:31,3.22,,
SPY250613P00599000,2025-06-13 10:04:35,1.98,,
SPY250613P00600000,2025-06-13 10:04:35,2.54,,
SPY250613P00601000,2025-06-13 10:04:35,3.13,,
SPY250613P00599000,2025-06-13 10:04:39,2.01,,
SPY250613P00600000,2025-06-13 10:04:39,2.63,,
SPY250613P00601000,2025-06-13 10:04:39,3.19,,
SPY250613P00599000,2025-06-13 10:04:43,1.91,,
SPY250613P00600000,2025-06-13 10:04:43,2.46,,
SPY250613P00601000,2025-06-13 10:04:43,3.1,,
SPY250613P00599000,2025-06-13 10:04:47,1.91,,
SPY250613P00600000,2025-06-13 10:04:47,2.52,,
SPY250613P00601000,2025-06-13 10:04:47,3.15,,
SPY250613P00599000,2025-06-13 10:04:51,1.91,,
SPY250613P00600000,2025-06-13 10:04:51,2.51,,
SPY250613P00601000,2025-06-13 10:04:51,3.15,,
SPY250613P00599000,2025-06-13 10:04:55,2.0,,
SPY250613P00600000,2025-06-13 10:04:55,2.51,,
SPY250613P00601000,2025-06-13 10:04:55,3.26,,
SPY250613P00599000,2025-06-13 10:04:59,1.96,,
SPY250613P00600000,2025-06-13 10:04:59,2.57,,
SPY250613P00601000,2025-06-13 10:04:59,3.24,,
SPY250613P00599000,2025-06-13 10:05:03,1.96,,
SPY250613P00600000,2025-06-13 10:05:03,2.52,,
SPY250613P00601000,2025-06-13 10:05:03,3.17,,
SPY250613P00599000,2025-06-13 10:05:07,1.95,,
SPY250613P00600000,2025-06-13 10:05:07,2.53,,
SPY250613P00601000,2025-06-13 10:05:07,3.19,,
SPY250613P00599000,2025-06-13 10:05:11,1.98,,
SPY250613P00600000,2025-06-13 10:05:11,2.53,,
SPY250613P00601000,2025-06-13 10:05:11,3.24,,
SPY250613P00599000,2025-06-13 10:05:15,1.93,,
SPY250613P00600000,2025-06-13 10:05:15,2.5,,
SPY250613P00601000,2025-06-13 10:05:15,3.17,,
SPY250613P00599000,2025-06-13 10:05:19,1.92,,
SPY250613P00600000,2025-06-13 10:05:19,2.53,,
SPY250613P00601000,2025-06-13 10:05:19,3.17,,
SPY250613P00599000,2025-06-13 10:05:23,1.939,,
SPY250613P00600000,2025-06-13 10:05:23,2.59,,
SPY250613P00601000,2025-06-13 10:05:23,3.12,,
SPY250613P00599000,2025-06-13 10:05:27,1.98,,
SPY250613P00600000,2025-06-13 10:05:27,2.56,,
SPY250613P00601000,2025-06-13 10:05:27,3.26,,
SPY250613P00599000,2025-06-13 10:05:31,1.92,,
SPY250613P00600000,2025-06-13 10:05:31,2.5,,
SPY250613P00601000,2025-06-13 10:05:31,3.21,,
SPY250613P00599000,2025-06-13 10:05:35,1.97,,
SPY250613P00600000,2025-06-13 10:05:35,2.53,,
SPY250613P00601000,2025-06-13 10:05:35,3.2,,
SPY250613P00599000,2025-06-13 10:05:39,1.88,,
SPY250613P00600000,2025-06-13 10:05:39,2.46,,
SPY250613P00601000,2025-06-13 10:05:39,3.15,,
SPY250613P00599000,2025-06-13 10:05:44,1.88,,
SPY250613P00600000,2025-06-13 10:05:44,2.45,,
SPY250613P00601000,2025-06-13 10:05:44,3.12,,
SPY250613P00599000,2025-06-13 10:05:48,2.0,,
SPY250613P00600000,2025-06-13 10:05:48,2.59,,
SPY250613P00601000,2025-06-13 10:05:48,3.29,,
SPY250613P00599000,2025-06-13 10:05:52,1.95,,
SPY250613P00600000,2025-06-13 10:05:52,2.57,,
SPY250613P00601000,2025-06-13 10:05:52,3.15,,
SPY250613P00599000,2025-06-13 10:05:56,2.01,,
SPY250613P00600000,2025-06-13 10:05:56,2.53,,
SPY250613P00601000,2025-06-13 10:05:56,3.25,,
SPY250613P00599000,2025-06-13 10:06:00,2.07,,
SPY250613P00600000,2025-06-13 10:06:00,2.57,,
SPY250613P00601000,2025-06-13 10:06:00,3.32,,
SPY250613P00599000,2025-06-13 10:06:04,1.96,,
SPY250613P00600000,2025-06-13 10:06:04,2.53,,
SPY250613P00601000,2025-06-13 10:06:04,3.15,,
SPY250613P00599000,2025-06-13 10:06:08,1.92,,
SPY250613P00600000,2025-06-13 10:06:08,2.46,,
SPY250613P00601000,2025-06-13 10:06:08,3.08,,
SPY250613P00599000,2025-06-13 10:06:13,1.9,,
SPY250613P00600000,2025-06-13 10:06:13,2.49,,
SPY250613P00601000,2025-06-13 10:06:13,3.11,,
SPY250613P00599000,2025-06-13 10:06:17,1.939,,
SPY250613P00600000,2025-06-13 10:06:17,2.42,,
SPY250613P00601000,2025-06-13 10:06:17,3.04,,
SPY250613P00599000,2025-06-13 10:06:21,1.85,,
SPY250613P00600000,2025-06-13 10:06:21,2.43,,
SPY250613P00601000,2025-06-13 10:06:21,3.01,,
SPY250613P00599000,2025-06-13 10:06:25,1.86,,
SPY250613P00600000,2025-06-13 10:06:25,2.4,,
SPY250613P00601000,2025-06-13 10:06:25,2.97,,
SPY250613P00599000,2025-06-13 10:06:29,1.85,,
SPY250613P00600000,2025-06-13 10:06:29,2.45,,
SPY250613P00601000,2025-06-13 10:06:29,3.06,,
SPY250613P00599000,2025-06-13 10:06:33,1.83,,
SPY250613P00600000,2025-06-13 10:06:33,2.3,,
SPY250613P00601000,2025-06-13 10:06:33,3.02,,
SPY250613P00599000,2025-06-13 10:06:37,1.789,,
SPY250613P00600000,2025-06-13 10:06:37,2.34,,
SPY250613P00601000,2025-06-13 10:06:37,2.98,,
SPY250613P00599000,2025-06-13 10:06:41,1.78,,
SPY250613P00600000,2025-06-13 10:06:41,2.3,,
SPY250613P00601000,2025-06-13 10:06:41,2.98,,
SPY250613P00599000,2025-06-13 10:06:45,1.76,,
SPY250613P00600000,2025-06-13 10:06:45,2.25,,
SPY250613P00601000,2025-06-13 10:06:45,2.98,,
SPY250613P00599000,2025-06-13 10:06:49,1.67,,
SPY250613P00600000,2025-06-13 10:06:49,2.18,,
SPY250613P00601000,2025-06-13 10:06:49,2.85,,
SPY250613P00599000,2025-06-13 10:06:54,1.79,,
SPY250613P00600000,2025-06-13 10:06:54,2.29,,
SPY250613P00601000,2025-06-13 10:06:54,2.94,,
SPY250613P00599000,2025-06-13 10:06:58,1.739,,
SPY250613P00600000,2025-06-13 10:06:58,2.26,,
SPY250613P00601000,2025-06-13 10:06:58,2.91,,
SPY250613P00599000,2025-06-13 10:07:02,1.82,,
SPY250613P00600000,2025-06-13 10:07:02,2.32,,
SPY250613P00601000,2025-06-13 10:07:02,2.93,,
SPY250613P00599000,2025-06-13 10:07:06,1.81,,
SPY250613P00600000,2025-06-13 10:07:06,2.29,,
SPY250613P00601000,2025-06-13 10:07:06,2.97,,
SPY250613P00599000,2025-06-13 10:07:10,1.8,,
SPY250613P00600000,2025-06-13 10:07:10,2.39,,
SPY250613P00601000,2025-06-13 10:07:10,3.06,,
SPY250613P00599000,2025-06-13 10:07:14,1.83,,
SPY250613P00600000,2025-06-13 10:07:14,2.33,,
SPY250613P00601000,2025-06-13 10:07:14,3.07,,
SPY250613P00599000,2025-06-13 10:07:18,1.79,,
SPY250613P00600000,2025-06-13 10:07:18,2.34,,
SPY250613P00601000,2025-06-13 10:07:18,2.94,,
SPY250613P00599000,2025-06-13 10:07:22,1.889,,
SPY250613P00600000,2025-06-13 10:07:22,2.33,,
SPY250613P00601000,2025-06-13 10:07:22,2.95,,
SPY250613P00599000,2025-06-13 10:07:26,1.85,,
SPY250613P00600000,2025-06-13 10:07:26,2.34,,
SPY250613P00601000,2025-06-13 10:07:26,2.95,,
SPY250613P00599000,2025-06-13 10:07:30,1.81,,
SPY250613P00600000,2025-06-13 10:07:30,2.39,,
SPY250613P00601000,2025-06-13 10:07:30,3.06,,
SPY250613P00599000,2025-06-13 10:07:34,1.85,,
SPY250613P00600000,2025-06-13 10:07:34,2.43,,
SPY250613P00601000,2025-06-13 10:07:34,3.1,,
SPY250613P00599000,2025-06-13 10:07:38,1.85,,
SPY250613P00600000,2025-06-13 10:07:38,2.47,,
SPY250613P00601000,2025-06-13 10:07:38,3.06,,
SPY250613P00599000,2025-06-13 10:07:42,1.92,,
SPY250613P00600000,2025-06-13 10:07:42,2.47,,
SPY250613P00601000,2025-06-13 10:07:42,3.14,,
SPY250613P00599000,2025-06-13 10:07:46,1.9,,
SPY250613P00600000,2025-06-13 10:07:46,2.44,,
SPY250613P00601000,2025-06-13 10:07:46,3.17,,
SPY250613P00599000,2025-06-13 10:07:50,1.93,,
SPY250613P00600000,2025-06-13 10:07:50,2.47,,
SPY250613P00601000,2025-06-13 10:07:50,3.17,,
SPY250613P00599000,2025-06-13 10:07:54,1.86,,
SPY250613P00600000,2025-06-13 10:07:54,2.41,,
SPY250613P00601000,2025-06-13 10:07:54,3.17,,
SPY250613P00599000,2025-06-13 10:07:58,1.86,,
SPY250613P00600000,2025-06-13 10:07:58,2.4,,
SPY250613P00601000,2025-06-13 10:07:58,3.06,,
SPY250613P00599000,2025-06-13 10:08:02,1.88,,
SPY250613P00600000,2025-06-13 10:08:02,2.36,,
SPY250613P00601000,2025-06-13 10:08:02,2.98,,
SPY250613P00599000,2025-06-13 10:08:06,1.83,,
SPY250613P00600000,2025-06-13 10:08:06,2.36,,
SPY250613P00601000,2025-06-13 10:08:06,2.98,,
SPY250613P00599000,2025-06-13 10:08:10,1.8,,
SPY250613P00600000,2025-06-13 10:08:10,2.36,,
SPY250613P00601000,2025-06-13 10:08:10,3.05,,
SPY250613P00599000,2025-06-13 10:08:14,1.87,,
SPY250613P00600000,2025-06-13 10:08:14,2.45,,
SPY250613P00601000,2025-06-13 10:08:14,3.05,,
SPY250613P00599000,2025-06-13 10:08:19,1.939,,
SPY250613P00600000,2025-06-13 10:08:19,2.43,,
SPY250613P00601000,2025-06-13 10:08:19,3.05,,
SPY250613P00599000,2025-06-13 10:08:23,1.93,,
SPY250613P00600000,2025-06-13 10:08:23,2.38,,
SPY250613P00601000,2025-06-13 10:08:23,3.0,,
SPY250613P00599000,2025-06-13 10:08:27,1.85,,
SPY250613P00600000,2025-06-13 10:08:27,2.39,,
SPY250613P00601000,2025-06-13 10:08:27,3.08,,
SPY250613P00599000,2025-06-13 10:08:31,1.95,,
SPY250613P00600000,2025-06-13 10:08:31,2.51,,
SPY250613P00601000,2025-06-13 10:08:31,3.06,,
SPY250613P00599000,2025-06-13 10:08:35,1.88,,
SPY250613P00600000,2025-06-13 10:08:35,2.48,,
SPY250613P00601000,2025-06-13 10:08:35,3.05,,
SPY250613P00599000,2025-06-13 10:08:39,1.939,,
SPY250613P00600000,2025-06-13 10:08:39,2.56,,
SPY250613P00601000,2025-06-13 10:08:39,3.13,,
SPY250613P00599000,2025-06-13 10:08:43,1.93,,
SPY250613P00600000,2025-06-13 10:08:43,2.46,,
SPY250613P00601000,2025-06-13 10:08:43,3.13,,
SPY250613P00599000,2025-06-13 10:08:47,1.95,,
SPY250613P00600000,2025-06-13 10:08:47,2.42,,
SPY250613P00601000,2025-06-13 10:08:47,3.22,,
SPY250613P00599000,2025-06-13 10:08:51,1.9,,
SPY250613P00600000,2025-06-13 10:08:51,2.52,,
SPY250613P00601000,2025-06-13 10:08:51,3.22,,
SPY250613P00599000,2025-06-13 10:08:55,1.9,,
SPY250613P00600000,2025-06-13 10:08:55,2.47,,
SPY250613P00601000,2025-06-13 10:08:55,3.2,,
SPY250613P00599000,2025-06-13 10:09:00,1.91,,
SPY250613P00600000,2025-06-13 10:09:00,2.53,,
SPY250613P00601000,2025-06-13 10:09:00,3.14,,
SPY250613P00599000,2025-06-13 10:09:04,1.91,,
SPY250613P00600000,2025-06-13 10:09:04,2.43,,
SPY250613P00601000,2025-06-13 10:09:04,3.13,,
SPY250613P00599000,2025-06-13 10:09:08,1.91,,
SPY250613P00600000,2025-06-13 10:09:08,2.48,,
SPY250613P00601000,2025-06-13 10:09:08,3.12,,
SPY250613P00599000,2025-06-13 10:09:12,1.95,,
SPY250613P00600000,2025-06-13 10:09:12,2.47,,
SPY250613P00601000,2025-06-13 10:09:12,3.16,,
SPY250613P00599000,2025-06-13 10:09:16,1.939,,
SPY250613P00600000,2025-06-13 10:09:16,2.47,,
SPY250613P00601000,2025-06-13 10:09:16,3.16,,
SPY250613P00599000,2025-06-13 10:09:20,1.87,,
SPY250613P00600000,2025-06-13 10:09:20,2.48,,
SPY250613P00601000,2025-06-13 10:09:20,3.16,,
SPY250613P00599000,2025-06-13 10:09:24,1.91,,
SPY250613P00600000,2025-06-13 10:09:24,2.51,,
SPY250613P00601000,2025-06-13 10:09:24,3.16,,
SPY250613P00599000,2025-06-13 10:09:28,1.86,,
SPY250613P00600000,2025-06-13 10:09:28,2.49,,
SPY250613P00601000,2025-06-13 10:09:28,3.06,,
SPY250613P00599000,2025-06-13 10:09:32,1.91,,
SPY250613P00600000,2025-06-13 10:09:32,2.47,,
SPY250613P00601000,2025-06-13 10:09:32,3.14,,
SPY250613P00599000,2025-06-13 10:09:36,1.9,,
